rx_id,hcp_id,product,month,trx,nrx
3927.0,164,ProductB,03/01/2025,14.0,2.0
782.0,33,ProductB,,28.0,4.0
1477.0,62,ProductB,2025-01-01,,5.0
687.0,29,ProductB,2025-03-01,21.0,2.0
1223.0,51,ProductB,2025-11-01,38.0,8.0
1140.0,48,ProductA,2025-12-01,40.0,7.0
3224.0,135,ProductA,08/01/2025,19.0,4.0
3908.0,163,ProductB,2025-08-01,26.0,6.0
,193,ProductB,2025-02-01,30.0,7.0
2977.0,125,ProductA,2025-01-01,32.0,6.0
4767.0,199,ProductB,2025-03-01,24.0,
2302.0,96,ProductB,2025-10-01,0.0,0.0
1491.0,63,ProductA,2025-03-01,8.0,1.0
995.0,42,ProductA,2025-11-01,29.0,4.0
4149.0,173,ProductB,2025-09-01,42.0,9.0
1959.0,82,ProductB,2025-03-01,28.0,5.0
4279.0,179,ProductA,2025-07-01,33.0,3.0
3091.0,129,ProductB,2025-07-01,31.0,6.0
1846.0,77,ProductB,2025-10-01,29.0,3.0
4140.0,173,ProductA,2025-12-01,41.0,6.0
2368.0,99,ProductB,2025-04-01,45.0,10.0
1294.0,54,,2025-10-01,51.0,5.0
2161.0,91,ProductA,2025-01-01,18.0,3.0
3382.0,141,ProductB,2025-10-01,35.0,5.0
,35,ProductB,2025-04-01,38.0,5.0
3961.0,166,ProductA,2025-01-01,19.0,2.0
1508.0,63,ProductB,2025-08-01,13.0,3.0
2413.0,101,ProductB,01/01/2025,7.0,0.0
2536.0,106,ProductB,2025-04-01,35.0,6.0
724.0,31,ProductA,2025-04-01,14.0,2.0
1721.0,72,ProductB,2025-05-01,84.0,11.0
1139.0,48,ProductA,2025-11-01,37.0,
3622.0,151,ProductB,2025-10-01,31.0,3.0
1824.0,76,ProductB,,49.0,7.0
111.0,5,ProductB,2025-03-01,20.0,2.0
1926.0,81,,2025-06-01,19.0,3.0
3269.0,137,ProductA,2025-05-01,30.0,3.0
324.0,14,ProductA,2025-12-01,2.0,
759.0,32,ProductB,2025-03-01,70.0,10.0
2566.0,107,ProductB,2025-10-01,138.0,21.0
2184.0,91,ProductB,2025-12-01,48.0,8.0
4295.0,179,ProductB,2025-11-01,14.0,2.0
2006.0,84,ProductB,2025-02-01,19.0,3.0
550.0,23,ProductB,2025-10-01,38.0,4.0
3658.0,153,ProductA,2025-10-01,38.0,7.0
2800.0,117,ProductB,2025-04-01,28.0,4.0
2994.0,125,ProductB,,63.0,11.0
2523.0,106,ProductA,2025-03-01,32.0,7.0
3510.0,147,ProductA,2025-06-01,,2.0
1637.0,69,ProductA,2025-05-01,30.0,4.0
3120.0,130,ProductB,2025-12-01,20.0,4.0
1419.0,60,ProductA,2025-03-01,48.0,10.0
4232.0,177,ProductA,,47.0,11.0
3682.0,154,ProductA,2025-10-01,34.0,4.0
2890.0,121,ProductA,2025-10-01,60.0,14.0
1760.0,74,ProductA,2025-08-01,50.0,5.0
3694.0,154,ProductB,2025-10-01,37.0,8.0
2612.0,109,ProductB,2025-08-01,45.0,5.0
4519.0,189,ProductA,2025-07-01,5.0,0.0
1715.0,72,ProductA,2025-11-01,161.0,33.0
2167.0,91,ProductA,07/01/2025,31.0,7.0
2556.0,107,ProductA,2025-12-01,141.0,24.0
1729.0,73,ProductA,01/01/2025,16.0,3.0
1854.0,78,ProductA,2025-06-01,42.0,10.0
4370.0,183,,2025-02-01,21.0,2.0
763.0,32,ProductB,2025-07-01,80.0,11.0
2342.0,98,ProductB,2025-02-01,34.0,5.0
1735.0,73,ProductA,2025-07-01,6.0,1.0
1763.0,74,ProductA,2025-11-01,67.0,15.0
958.0,40,ProductB,2025-10-01,35.0,6.0
1944.0,81,ProductB,2025-12-01,,9.0
1723.0,72,ProductB,2025-07-01,102.0,20.0
507.0,22,ProductA,2025-03-01,29.0,5.0
869.0,37,ProductA,2025-05-01,43.0,5.0
3649.0,153,ProductA,2025-01-01,16.0,2.0
4034.0,169,ProductA,2025-02-01,20.0,3.0
412.0,18,ProductA,04/01/2025,29.0,5.0
3980.0,166,ProductB,2025-08-01,28.0,6.0
391.0,17,ProductA,2025-07-01,13.0,1.0
479.0,20,ProductB,11/01/2025,1.0,0.0
690.0,29,ProductB,2025-06-01,14.0,3.0
329.0,14,ProductB,2025-05-01,9.0,1.0
4705.0,197,ProductA,01/01/2025,16.0,2.0
3705.0,155,ProductA,2025-09-01,40.0,6.0
3427.0,143,ProductB,2025-07-01,0.0,0.0
518.0,22,ProductB,2025-02-01,17.0,1.0
3571.0,149,ProductB,2025-07-01,45.0,4.0
4489.0,188,ProductA,2025-01-01,29.0,6.0
,147,ProductA,02/01/2025,11.0,2.0
4795.0,200,ProductB,2025-07-01,5.0,1.0
2112.0,88,ProductB,12/01/2025,53.0,6.0
2207.0,92,ProductB,2025-11-01,74.0,16.0
3906.0,163,ProductB,,25.0,3.0
646.0,27,ProductB,2025-10-01,8.0,1.0
1554.0,65,ProductB,2025-06-01,40.0,4.0
725.0,31,ProductA,2025-05-01,14.0,2.0
3185.0,133,ProductB,2025-05-01,26.0,4.0
2579.0,108,ProductA,2025-11-01,71.0,13.0
2603.0,109,ProductA,2025-11-01,43.0,6.0
1481.0,62,ProductB,2025-05-01,35.0,8.0
981.0,41,ProductB,2025-09-01,59.0,11.0
1586.0,67,ProductA,2025-02-01,26.0,4.0
3519.0,147,,,18.0,3.0
4350.0,182,ProductA,2025-06-01,8.0,0.0
3802.0,159,ProductA,2025-10-01,9.0,1.0
659.0,28,ProductA,2025-11-01,25.0,5.0
1753.0,74,ProductA,2025-01-01,41.0,6.0
1364.0,57,ProductB,2025-08-01,9.0,1.0
4596.0,192,ProductA,2025-12-01,87.0,10.0
4292.0,179,ProductB,,,2.0
4241.0,177,ProductB,2025-05-01,39.0,7.0
124.0,6,ProductA,2025-04-01,25.0,3.0
3904.0,163,ProductB,2025-04-01,37.0,
4589.0,192,ProductA,2025-05-01,,8.0
2199.0,92,ProductB,2025-03-01,35.0,4.0
2943.0,123,ProductB,03/01/2025,19.0,2.0
4287.0,179,ProductB,2025-03-01,17.0,3.0
3662.0,153,ProductB,02/01/2025,16.0,1.0
4663.0,195,ProductA,07/01/2025,47.0,5.0
3339.0,140,ProductA,2025-03-01,11.0,
3231.0,135,ProductB,2025-03-01,22.0,3.0
959.0,40,ProductB,,43.0,9.0
1361.0,57,ProductB,2025-05-01,8.0,1.0
3478.0,145,ProductB,2025-10-01,28.0,4.0
3922.0,164,ProductA,2025-10-01,7.0,1.0
2938.0,123,ProductA,2025-10-01,55.0,9.0
4264.0,178,ProductB,2025-04-01,41.0,7.0
557.0,24,ProductA,2025-05-01,17.0,2.0
3356.0,140,ProductB,2025-08-01,21.0,2.0
1547.0,65,ProductA,2025-11-01,70.0,16.0
188.0,8,ProductB,2025-08-01,45.0,
1942.0,81,ProductB,2025-10-01,39.0,4.0
4739.0,198,ProductA,2025-11-01,62.0,8.0
2986.0,125,ProductA,2025-10-01,72.0,15.0
292.0,13,ProductA,2025-04-01,30.0,3.0
4743.0,198,ProductB,2025-03-01,18.0,4.0
3863.0,161,ProductB,2025-11-01,15.0,2.0
941.0,40,ProductA,05/01/2025,22.0,3.0
2780.0,116,ProductB,2025-08-01,35.0,8.0
4366.0,182,ProductB,2025-10-01,22.0,3.0
3194.0,134,ProductA,2025-02-01,32.0,5.0
474.0,20,ProductB,06/01/2025,7.0,1.0
3750.0,157,ProductA,2025-06-01,44.0,5.0
4432.0,185,ProductB,04/01/2025,,8.0
3808.0,159,ProductB,2025-04-01,14.0,2.0
441.0,19,ProductA,,28.0,4.0
2170.0,91,ProductA,2025-10-01,30.0,6.0
4163.0,174,ProductA,2025-11-01,46.0,
2937.0,123,ProductA,2025-09-01,47.0,8.0
2217.0,93,ProductA,2025-09-01,8.0,
2879.0,120,ProductB,2025-11-01,56.0,8.0
,151,ProductA,2025-01-01,28.0,6.0
283.0,12,ProductB,2025-07-01,9.0,1.0
3781.0,158,ProductB,2025-01-01,34.0,5.0
719.0,30,,2025-11-01,3.0,0.0
2410.0,101,ProductA,2025-10-01,19.0,3.0
4541.0,190,ProductA,2025-05-01,,0.0
3577.0,150,ProductA,,20.0,3.0
1.0,1,ProductA,2025-01-01,25.0,5.0
2752.0,115,ProductB,04/01/2025,14.0,3.0
1845.0,77,ProductB,2025-09-01,,3.0
4789.0,200,ProductB,2025-01-01,16.0,3.0
594.0,25,ProductB,2025-06-01,33.0,7.0
1461.0,61,ProductB,2025-09-01,19.0,4.0
639.0,27,ProductB,2025-03-01,4.0,0.0
,105,ProductB,2025-06-01,31.0,4.0
1982.0,83,ProductB,2025-02-01,,4.0
3626.0,152,ProductA,2025-02-01,15.0,2.0
184.0,8,ProductB,2025-04-01,33.0,4.0
1207.0,51,ProductA,2025-07-01,,5.0
3312.0,138,ProductB,2025-12-01,20.0,4.0
767.0,32,ProductB,,128.0,19.0
542.0,23,ProductB,2025-02-01,24.0,5.0
4381.0,183,ProductB,2025-01-01,11.0,1.0
310.0,13,ProductB,2025-10-01,33.0,5.0
381.0,16,ProductB,09/01/2025,14.0,2.0
4523.0,189,ProductA,2025-11-01,6.0,1.0
2673.0,112,ProductA,2025-09-01,56.0,11.0
2734.0,114,ProductB,2025-10-01,167.0,20.0
1106.0,47,ProductA,2025-02-01,24.0,5.0
744.0,31,ProductB,2025-12-01,26.0,5.0
48.0,2,ProductB,2025-12-01,66.0,7.0
1134.0,48,ProductA,06/01/2025,31.0,5.0
768.0,32,,2025-12-01,151.0,37.0
2327.0,97,ProductB,2025-11-01,26.0,4.0
914.0,39,ProductA,2025-02-01,5.0,0.0
1403.0,59,,2025-11-01,48.0,8.0
2600.0,109,ProductA,2025-08-01,41.0,
4408.0,184,ProductB,2025-04-01,39.0,6.0
1424.0,60,ProductA,,65.0,13.0
2623.0,110,ProductA,,39.0,6.0
4521.0,189,ProductA,2025-09-01,2.0,0.0
1973.0,83,ProductA,2025-05-01,32.0,6.0
3824.0,160,ProductA,2025-08-01,35.0,3.0
568.0,24,ProductB,2025-04-01,20.0,4.0
1488.0,62,ProductB,2025-12-01,50.0,5.0
3926.0,164,ProductB,,13.0,1.0
1570.0,66,ProductA,2025-10-01,69.0,12.0
1742.0,73,ProductB,2025-02-01,25.0,5.0
3558.0,149,ProductA,2025-06-01,38.0,6.0
2062.0,86,ProductB,2025-10-01,49.0,8.0
22.0,1,ProductB,2025-10-01,148.0,32.0
3380.0,141,ProductB,2025-08-01,31.0,4.0
3555.0,149,ProductA,2025-03-01,39.0,4.0
2770.0,116,ProductA,10/01/2025,32.0,5.0
190.0,8,ProductB,2025-10-01,51.0,
,97,ProductB,2025-02-01,30.0,4.0
4709.0,197,ProductA,05/01/2025,33.0,6.0
3346.0,140,ProductA,2025-10-01,11.0,2.0
2319.0,97,ProductB,2025-03-01,37.0,6.0
2718.0,114,ProductA,2025-06-01,126.0,27.0
3128.0,131,ProductA,2025-08-01,3.0,
1951.0,82,ProductA,07/01/2025,30.0,5.0
2.0,1,ProductA,2025-02-01,,8.0
4516.0,189,ProductA,04/01/2025,6.0,1.0
1135.0,48,,2025-07-01,38.0,4.0
2118.0,89,ProductA,,27.0,4.0
4075.0,170,ProductB,2025-07-01,12.0,1.0
2218.0,93,ProductA,2025-10-01,10.0,1.0
2837.0,119,ProductA,2025-05-01,33.0,6.0
431.0,18,ProductB,2025-11-01,48.0,10.0
3104.0,130,ProductA,2025-08-01,26.0,5.0
2276.0,95,ProductB,2025-08-01,9.0,
4704.0,196,ProductB,,24.0,3.0
4502.0,188,ProductB,2025-02-01,25.0,4.0
1321.0,56,ProductA,2025-01-01,38.0,5.0
3696.0,154,ProductB,2025-12-01,47.0,9.0
3608.0,151,ProductA,08/01/2025,26.0,5.0
,148,ProductA,2025-07-01,9.0,1.0
3081.0,129,ProductA,2025-09-01,37.0,5.0
2914.0,122,ProductA,2025-10-01,2.0,0.0
2801.0,117,ProductB,2025-05-01,28.0,4.0
878.0,37,ProductB,,19.0,3.0
2807.0,117,ProductB,2025-11-01,,7.0
3870.0,162,ProductA,2025-06-01,47.0,7.0
1969.0,83,ProductA,2025-01-01,35.0,7.0
2919.0,122,ProductB,2025-03-01,19.0,3.0
4677.0,195,ProductB,09/01/2025,65.0,15.0
1021.0,43,ProductB,2025-01-01,16.0,2.0
4787.0,200,ProductA,2025-11-01,26.0,3.0
3159.0,132,ProductB,2025-03-01,23.0,2.0
4782.0,200,ProductA,2025-06-01,18.0,4.0
3689.0,154,ProductB,2025-05-01,32.0,5.0
1612.0,68,ProductA,2025-04-01,55.0,6.0
1282.0,54,ProductA,,37.0,4.0
,157,ProductB,2025-07-01,38.0,6.0
2829.0,118,ProductB,2025-09-01,22.0,3.0
165.0,7,ProductB,2025-09-01,41.0,8.0
,13,ProductB,2025-01-01,28.0,3.0
3355.0,140,ProductB,2025-07-01,18.0,3.0
1040.0,44,ProductA,,,6.0
2792.0,117,ProductA,2025-08-01,35.0,
2889.0,121,ProductA,2025-09-01,50.0,7.0
1892.0,79,ProductB,2025-08-01,29.0,5.0
3288.0,137,ProductB,2025-12-01,28.0,6.0
3243.0,136,ProductA,2025-03-01,47.0,7.0
2942.0,123,ProductB,2025-02-01,17.0,1.0
3736.0,156,ProductB,2025-04-01,13.0,1.0
1879.0,79,ProductA,2025-07-01,25.0,5.0
2068.0,87,ProductA,2025-04-01,32.0,
,181,ProductA,2025-10-01,42.0,9.0
2991.0,125,ProductB,03/01/2025,45.0,11.0
242.0,11,ProductA,2025-02-01,15.0,2.0
1532.0,64,ProductB,2025-08-01,31.0,4.0
4447.0,186,ProductA,2025-07-01,26.0,5.0
1430.0,60,ProductB,02/01/2025,30.0,3.0
3447.0,144,ProductB,2025-03-01,25.0,4.0
4201.0,176,ProductA,2025-01-01,24.0,5.0
3016.0,126,ProductB,2025-04-01,60.0,8.0
1572.0,66,,2025-12-01,79.0,16.0
4486.0,187,ProductB,10/01/2025,30.0,3.0
1065.0,45,ProductA,2025-09-01,16.0,2.0
,153,ProductB,2025-08-01,26.0,5.0
2865.0,120,ProductA,2025-09-01,45.0,5.0
4080.0,170,ProductB,2025-12-01,29.0,3.0
1644.0,69,ProductA,2025-12-01,32.0,6.0
2721.0,114,ProductA,2025-09-01,199.0,26.0
538.0,23,ProductA,2025-10-01,38.0,5.0
1092.0,46,ProductA,2025-12-01,25.0,5.0
1323.0,56,ProductA,2025-03-01,49.0,10.0
4579.0,191,ProductB,2025-07-01,28.0,4.0
1662.0,70,ProductA,2025-06-01,15.0,3.0
4383.0,183,ProductB,2025-03-01,7.0,1.0
445.0,19,,2025-01-01,12.0,1.0
2346.0,98,ProductB,2025-06-01,28.0,2.0
1255.0,53,ProductA,2025-07-01,23.0,4.0
2367.0,99,ProductB,2025-03-01,,8.0
4148.0,173,ProductB,2025-08-01,42.0,8.0
3605.0,151,ProductA,2025-05-01,26.0,3.0
722.0,31,ProductA,2025-02-01,6.0,1.0
,189,ProductB,2025-01-01,7.0,1.0
2008.0,84,ProductB,2025-04-01,8.0,1.0
4086.0,171,ProductA,2025-06-01,15.0,2.0
1400.0,59,ProductA,2025-08-01,40.0,4.0
960.0,40,ProductB,2025-12-01,50.0,7.0
223.0,10,ProductA,2025-07-01,27.0,6.0
3119.0,130,ProductB,2025-11-01,18.0,3.0
4437.0,185,ProductB,,41.0,8.0
4127.0,172,ProductB,2025-11-01,30.0,
1890.0,79,ProductB,2025-06-01,22.0,2.0
3066.0,128,ProductB,2025-06-01,,2.0
3644.0,152,ProductB,,26.0,2.0
2633.0,110,ProductB,2025-05-01,18.0,2.0
,111,ProductA,2025-04-01,7.0,
2624.0,110,ProductA,2025-08-01,39.0,
429.0,18,ProductB,2025-09-01,49.0,7.0
1516.0,64,ProductA,2025-04-01,16.0,3.0
1184.0,50,ProductA,2025-08-01,2.0,0.0
665.0,28,,05/01/2025,16.0,1.0
3170.0,133,ProductA,02/01/2025,12.0,1.0
3440.0,144,ProductA,2025-08-01,34.0,
2515.0,105,ProductB,07/01/2025,38.0,8.0
2698.0,113,ProductA,2025-10-01,43.0,5.0
2393.0,100,ProductB,2025-05-01,28.0,4.0
549.0,23,ProductB,2025-09-01,40.0,8.0
1260.0,53,,2025-12-01,39.0,7.0
4793.0,200,ProductB,2025-05-01,8.0,1.0
2874.0,120,ProductB,2025-06-01,40.0,4.0
2306.0,97,ProductA,2025-02-01,35.0,8.0
4526.0,189,ProductB,2025-02-01,9.0,1.0
228.0,10,ProductA,2025-12-01,27.0,
1843.0,77,ProductB,2025-07-01,28.0,5.0
1813.0,76,ProductB,2025-01-01,28.0,5.0
4500.0,188,ProductA,2025-12-01,17.0,3.0
1685.0,71,ProductA,2025-05-01,23.0,3.0
2657.0,111,ProductB,2025-05-01,5.0,0.0
,134,,2025-04-01,35.0,5.0
3645.0,152,ProductB,2025-09-01,,5.0
4399.0,184,,2025-07-01,65.0,8.0
2990.0,125,ProductB,2025-02-01,40.0,9.0
2508.0,105,ProductA,2025-12-01,35.0,3.0
3429.0,143,ProductB,2025-09-01,0.0,0.0
3621.0,151,ProductB,2025-09-01,26.0,3.0
3491.0,146,ProductA,11/01/2025,,13.0
820.0,35,ProductA,2025-04-01,26.0,5.0
2577.0,108,ProductA,2025-09-01,57.0,11.0
4413.0,184,ProductB,2025-09-01,71.0,9.0
991.0,42,ProductA,2025-07-01,31.0,3.0
293.0,13,ProductA,2025-05-01,39.0,7.0
4593.0,192,ProductA,2025-09-01,76.0,11.0
4280.0,179,ProductA,08/01/2025,32.0,7.0
358.0,15,ProductB,2025-10-01,13.0,1.0
,159,ProductA,2025-01-01,7.0,1.0
2926.0,122,ProductB,2025-10-01,18.0,
1439.0,60,ProductB,2025-11-01,86.0,
1559.0,65,ProductB,2025-11-01,55.0,6.0
1391.0,58,ProductB,11/01/2025,21.0,3.0
4684.0,196,ProductA,2025-04-01,28.0,4.0
348.0,15,ProductA,2025-12-01,5.0,0.0
676.0,29,ProductA,2025-04-01,23.0,3.0
4176.0,174,ProductB,,34.0,8.0
1645.0,69,ProductB,01/01/2025,22.0,3.0
81.0,4,ProductA,09/01/2025,76.0,9.0
3718.0,155,,2025-10-01,48.0,7.0
496.0,21,ProductB,2025-04-01,27.0,4.0
2353.0,99,ProductA,2025-01-01,,3.0
789.0,33,ProductB,2025-09-01,48.0,6.0
,149,ProductB,2025-09-01,47.0,5.0
3423.0,143,ProductB,2025-03-01,3.0,0.0
126.0,6,ProductA,2025-06-01,29.0,3.0
16.0,1,ProductB,2025-04-01,62.0,13.0
3663.0,153,ProductB,2025-03-01,17.0,2.0
2292.0,96,ProductA,2025-12-01,,0.0
4156.0,174,ProductA,2025-04-01,23.0,5.0
2104.0,88,ProductB,2025-04-01,38.0,5.0
1097.0,46,ProductB,2025-05-01,16.0,3.0
2743.0,115,ProductA,2025-07-01,29.0,5.0
2222.0,93,ProductB,2025-02-01,22.0,3.0
1762.0,74,ProductA,,67.0,15.0
1331.0,56,ProductA,2025-11-01,88.0,14.0
94.0,4,ProductB,2025-10-01,84.0,19.0
,64,ProductB,2025-05-01,16.0,3.0
940.0,40,ProductA,2025-04-01,23.0,4.0
4325.0,181,ProductA,2025-05-01,25.0,5.0
784.0,33,ProductB,2025-04-01,33.0,8.0
4296.0,179,ProductB,2025-12-01,11.0,2.0
2597.0,109,ProductA,05/01/2025,38.0,6.0
3987.0,167,ProductA,2025-03-01,41.0,9.0
3298.0,138,ProductA,10/01/2025,9.0,1.0
1123.0,47,ProductB,2025-07-01,46.0,6.0
548.0,23,ProductB,2025-08-01,41.0,8.0
694.0,29,ProductB,2025-10-01,17.0,3.0
672.0,28,ProductB,2025-12-01,16.0,2.0
4725.0,197,ProductB,2025-09-01,18.0,3.0
3020.0,126,ProductB,2025-08-01,89.0,17.0
1713.0,72,ProductA,2025-09-01,142.0,
175.0,8,ProductA,2025-07-01,76.0,17.0
1798.0,75,ProductB,2025-10-01,,0.0
4240.0,177,ProductB,2025-04-01,35.0,6.0
4564.0,191,,2025-04-01,20.0,3.0
2249.0,94,ProductB,2025-05-01,28.0,3.0
3947.0,165,ProductA,2025-11-01,38.0,4.0
855.0,36,ProductB,2025-03-01,,1.0
4362.0,182,ProductB,2025-06-01,20.0,4.0
2461.0,103,ProductB,2025-01-01,24.0,4.0
38.0,2,ProductB,2025-02-01,22.0,2.0
813.0,34,ProductB,2025-09-01,21.0,2.0
3164.0,132,ProductB,2025-08-01,18.0,
1118.0,47,ProductB,2025-02-01,26.0,5.0
3745.0,157,ProductA,2025-01-01,36.0,8.0
4195.0,175,,2025-07-01,32.0,5.0
3125.0,131,ProductA,2025-05-01,4.0,0.0
2250.0,94,ProductB,2025-06-01,31.0,6.0
2842.0,119,ProductA,2025-10-01,36.0,8.0
1770.0,74,ProductB,2025-06-01,42.0,9.0
4491.0,188,ProductA,2025-03-01,26.0,4.0
697.0,30,ProductA,2025-01-01,20.0,4.0
4553.0,190,ProductB,2025-05-01,17.0,3.0
1833.0,77,ProductA,2025-09-01,52.0,6.0
1887.0,79,ProductB,2025-03-01,24.0,4.0
1273.0,54,ProductA,2025-01-01,,3.0
4495.0,188,ProductA,2025-07-01,23.0,4.0
4404.0,184,ProductA,12/01/2025,110.0,13.0
1901.0,80,ProductA,2025-05-01,0.0,0.0
4010.0,168,ProductA,2025-02-01,38.0,4.0
2053.0,86,ProductB,2025-01-01,22.0,4.0
1490.0,63,ProductA,2025-02-01,10.0,1.0
3839.0,160,ProductB,2025-11-01,45.0,8.0
,96,ProductB,2025-06-01,6.0,0.0
,79,ProductB,2025-09-01,29.0,4.0
3240.0,135,ProductB,2025-12-01,27.0,4.0
2320.0,97,ProductB,2025-04-01,35.0,8.0
2163.0,91,ProductA,03/01/2025,24.0,5.0
2370.0,99,ProductB,2025-06-01,58.0,6.0
408.0,17,ProductB,2025-12-01,28.0,4.0
4535.0,189,ProductB,,4.0,0.0
4645.0,194,ProductB,2025-01-01,8.0,1.0
4478.0,187,ProductB,2025-02-01,29.0,3.0
,79,ProductB,2025-01-01,20.0,4.0
2070.0,87,ProductA,2025-06-01,39.0,3.0
1679.0,70,ProductB,2025-11-01,27.0,4.0
4373.0,183,ProductA,05/01/2025,22.0,4.0
2992.0,125,ProductB,2025-04-01,43.0,8.0
,93,ProductA,2025-07-01,13.0,2.0
3196.0,134,ProductA,2025-04-01,42.0,8.0
122.0,6,ProductA,,18.0,2.0
1078.0,45,ProductB,2025-10-01,17.0,2.0
3217.0,135,ProductA,2025-01-01,14.0,1.0
3546.0,148,ProductB,2025-06-01,0.0,0.0
989.0,42,ProductA,2025-05-01,32.0,5.0
3407.0,142,ProductB,2025-11-01,43.0,5.0
4759.0,199,ProductA,2025-07-01,41.0,6.0
1343.0,56,ProductB,2025-11-01,76.0,17.0
1191.0,50,ProductB,2025-03-01,7.0,1.0
1381.0,58,ProductB,2025-01-01,14.0,2.0
1199.0,50,,2025-11-01,15.0,3.0
3333.0,139,ProductB,2025-09-01,32.0,7.0
3334.0,139,ProductB,2025-10-01,29.0,5.0
2690.0,113,ProductA,2025-02-01,,2.0
3239.0,135,ProductB,2025-11-01,32.0,4.0
4043.0,169,ProductA,2025-11-01,31.0,6.0
4539.0,190,ProductA,2025-03-01,2.0,0.0
1731.0,73,ProductA,2025-03-01,,1.0
2844.0,119,ProductA,2025-12-01,58.0,10.0
2456.0,103,ProductA,2025-08-01,21.0,5.0
2487.0,104,ProductB,2025-03-01,10.0,1.0
,189,ProductA,2025-05-01,4.0,0.0
1169.0,49,ProductB,2025-05-01,12.0,1.0
1865.0,78,ProductB,2025-05-01,29.0,3.0
658.0,28,,2025-10-01,24.0,5.0
4223.0,176,ProductB,,51.0,8.0
4518.0,189,ProductA,2025-06-01,5.0,0.0
3942.0,165,ProductA,2025-06-01,31.0,6.0
1253.0,53,ProductA,2025-05-01,18.0,1.0
2513.0,105,ProductB,2025-05-01,30.0,4.0
4631.0,193,ProductB,2025-11-01,29.0,5.0
531.0,23,ProductA,2025-03-01,31.0,6.0
3403.0,142,ProductB,2025-07-01,34.0,5.0
1270.0,53,ProductB,2025-10-01,15.0,3.0
1605.0,67,ProductB,2025-09-01,43.0,4.0
1093.0,46,ProductB,2025-01-01,12.0,2.0
3728.0,156,ProductA,2025-08-01,32.0,3.0
2340.0,98,ProductA,2025-12-01,56.0,12.0
1701.0,71,ProductB,2025-09-01,,7.0
765.0,32,ProductB,2025-09-01,99.0,20.0
2310.0,97,ProductA,2025-06-01,35.0,7.0
1125.0,47,ProductB,2025-09-01,57.0,8.0
4141.0,173,ProductB,2025-01-01,27.0,
1641.0,69,ProductA,09/01/2025,32.0,6.0
844.0,36,ProductA,2025-04-01,11.0,1.0
4769.0,199,ProductB,2025-05-01,17.0,
3010.0,126,ProductA,10/01/2025,131.0,17.0
336.0,14,ProductB,12/01/2025,8.0,1.0
1417.0,60,ProductA,,38.0,6.0
3397.0,142,ProductB,2025-01-01,34.0,6.0
2004.0,84,ProductA,2025-12-01,7.0,0.0
3204.0,134,ProductA,2025-12-01,34.0,3.0
3650.0,153,ProductA,2025-02-01,22.0,3.0
2641.0,111,ProductA,2025-01-01,7.0,1.0
1227.0,52,ProductA,2025-03-01,26.0,3.0
3398.0,142,ProductB,2025-02-01,32.0,7.0
361.0,16,ProductA,2025-01-01,16.0,2.0
3290.0,138,ProductA,2025-02-01,13.0,2.0
1801.0,76,ProductA,2025-01-01,24.0,3.0
524.0,22,ProductB,08/01/2025,18.0,3.0
786.0,33,ProductB,06/01/2025,38.0,9.0
1026.0,43,ProductB,2025-06-01,29.0,3.0
,77,ProductA,,35.0,3.0
4676.0,195,ProductB,2025-08-01,68.0,16.0
3214.0,134,ProductB,2025-10-01,46.0,9.0
2927.0,122,ProductB,11/01/2025,14.0,1.0
4048.0,169,ProductB,2025-04-01,39.0,8.0
4211.0,176,ProductA,2025-11-01,66.0,15.0
3599.0,150,,2025-11-01,43.0,6.0
2594.0,109,ProductA,2025-02-01,36.0,6.0
2776.0,116,ProductB,2025-04-01,33.0,5.0
,126,ProductB,2025-12-01,126.0,31.0
4724.0,197,ProductB,2025-08-01,18.0,2.0
1435.0,60,ProductB,2025-07-01,67.0,16.0
2691.0,113,ProductA,2025-03-01,23.0,4.0
1272.0,53,ProductB,2025-12-01,22.0,2.0
2111.0,88,ProductB,2025-11-01,56.0,12.0
2872.0,120,ProductB,2025-04-01,40.0,8.0
116.0,5,,2025-08-01,24.0,4.0
100.0,5,ProductA,2025-04-01,19.0,4.0
2538.0,106,ProductB,2025-06-01,32.0,7.0
4365.0,182,,2025-09-01,20.0,3.0
3026.0,127,ProductA,2025-02-01,12.0,2.0
466.0,20,ProductA,2025-10-01,23.0,5.0
195.0,9,ProductA,2025-03-01,18.0,2.0
3509.0,147,ProductA,2025-05-01,10.0,1.0
822.0,35,ProductA,2025-06-01,41.0,9.0
2533.0,106,ProductB,2025-01-01,25.0,
2707.0,113,,2025-07-01,19.0,2.0
3553.0,149,ProductA,2025-01-01,41.0,9.0
523.0,22,ProductB,2025-07-01,21.0,2.0
2192.0,92,ProductA,2025-08-01,36.0,4.0
3874.0,162,ProductA,,56.0,10.0
2479.0,104,ProductA,,17.0,3.0
4786.0,200,ProductA,2025-10-01,23.0,4.0
4053.0,169,ProductB,2025-09-01,49.0,10.0
1878.0,79,ProductA,,27.0,5.0
3436.0,144,ProductA,2025-04-01,32.0,4.0
4674.0,195,ProductB,2025-06-01,49.0,11.0
170.0,8,ProductA,2025-02-01,41.0,8.0
3538.0,148,ProductA,2025-10-01,10.0,1.0
4019.0,168,ProductA,2025-11-01,88.0,10.0
2629.0,110,ProductB,2025-01-01,19.0,3.0
1733.0,73,ProductA,2025-05-01,9.0,2.0
4612.0,193,ProductA,04/01/2025,24.0,2.0
